Date,Open,High,Low,Close,Volume,"Up","Down","RSI(14)"
10/18/2016,39.198,39.894,38.652,39.82,28402375,28402375,,44.742841720546835
10/17/2016,39.41,39.678,38.4,38.792,22770400,22770400,,37.55780230141324
10/14/2016,40.132,40.286,39.26,39.302,21349250,21349250,,39.950894870543074
10/13/2016,40.1,40.179,39.41,40.048,12477065,12477065,,43.736042070038145
10/12/2016,40.19,40.776,40.084,40.302,9853445,9853445,,45.08660236073739
10/11/2016,40.37,40.44,39.662,40.02,11642110,11642110,,43.280949938970416
10/10/2016,40.27,40.828,39.932,40.19,16581485,16581485,,44.092538794054356
10/07/2016,40.2,40.264,39.16,39.322,17465090,17465090,,38.637077950552
10/06/2016,40.492,40.84198,40.042,40.2,23517010,23517010,,42.53564296539112
10/05/2016,42.448,42.63,41.624,41.692,9387670,9387670,,50.590527928336435
10/04/2016,42.62,42.664,41.764,42.282,17707405,17707405,,54.37124448402426
10/03/2016,42.46,43.13376,41.65,42.74,29999460,29999460,,57.466891217676995
09/30/2016,40.442,40.996,39.91,40.806,12931365,12931365,,45.242326026318246
09/29/2016,41.12,41.466,40.116,40.14,13635145,13635145,,39.70049728520213
09/28/2016,41.502,41.65,41.052,41.254,10441870,10441870,,47.105111237314645
09/27/2016,41.93,41.99636,40.92186,41.162,16865900,16865900,,46.337582470955816
09/26/2016,41.3,42.2,41.3,41.798,11971790,11971790,,51.097086467208406
09/23/2016,41.198,42.036,41.134,41.49,14526145,14526145,,48.7289344082067
09/22/2016,41.28,41.456,40.6,41.286,11914510,11914510,,47.15504896686979
09/21/2016,41.274,41.4,40.312,41.044,13167515,13167515,,45.30559206621812
09/20/2016,41.37,41.55,40.782,40.928,12052440,12052440,,44.440106033963914
09/19/2016,41.4,41.886,41,41.268,11497490,11497490,,46.44018587055304
09/16/2016,40.084,41.14,39.8,41.08,15539040,15539040,,45.173236967303914
09/15/2016,39.298,40.50386,39.28,40.084,15425575,15425575,,37.95288370189208
09/14/2016,39.15,39.58496,38.97124,39.282,11296155,11296155,,31.175895035793115
09/13/2016,39.412,39.698,38.69,39.21,17946895,17946895,,30.54348083003708
09/12/2016,39,40.2738,38.82,39.66,18575805,18575805,,32.26406307316581
09/09/2016,39.818,39.984,38.74,38.894,18784960,18784960,,25.643290955580415
09/08/2016,39.91,39.978,39.272,39.472,16889730,16889730,,27.528625433375513
09/07/2016,41.1,41.29936,40.142,40.342,18204615,18204615,,30.681429409016868
09/06/2016,39.804,40.65,39.8,40.566,21952860,21952860,,31.545182407941397
09/02/2016,40.466,40.64,39.24,39.556,29887065,29887065,,22.398281118271964
09/01/2016,41.802,42.21998,40.1,40.154,39715690,39715690,,24.174173906851593
08/31/2016,42.086,42.52,41.73,42.402,16382740,16382740,,33.4250998824014
08/30/2016,43.222,43.222,42.104,42.268,15844310,15844310,,31.984425809040562
08/29/2016,44.03,44.08,43,43.04,16331670,16331670,,36.171924140855
08/26/2016,44.428,44.571,43.764,43.998,11194960,11194960,,42.5984003594179
08/25/2016,44.622,44.76,44.154,44.192,8812595,8812595,,44.070723055209996
08/24/2016,45.41,45.43,44.444,44.524,12853465,12853465,,46.631930660640435
08/23/2016,44.864,45.698,44.56,44.968,23922090,23922090,,50.25911517251052
08/22/2016,44.834,45.022,44.536,44.586,10327465,10327465,,46.96333555091508
08/19/2016,44.708,45.0338,44.506,45,8297650,8297650,,50.31858962345199
08/18/2016,44.764,45.132,44.458,44.702,8572335,8572335,,47.827198731717615
08/17/2016,44.866,44.966,44.56,44.648,8935635,8935635,,47.38321704186051
08/16/2016,45.098,45.438,44.68202,44.722,11335735,11335735,,47.901930114995764
08/15/2016,45.204,45.9,44.986,45.118,10171640,10171640,,50.6575923058012
08/12/2016,45.082,45.33,44.808,45.122,9067700,9067700,,50.68494071249172
08/11/2016,45.234,45.514,44.682,44.982,9404680,9404680,,49.804220323637836
08/10/2016,45.648,45.974,44.924,45.13,11691505,11691505,,50.6929195277818
08/09/2016,45.364,46.3075,45.33,45.816,11039165,11039165,,54.91006224281869
08/08/2016,45.6,45.92,45.218,45.232,11317920,11317920,,51.73613364645452
08/05/2016,46,46.4,45.48,46.006,16026075,16026075,,56.64303666710189
08/04/2016,45.138,46.172,44.41,46.122,20734985,20734985,,57.400676608366716
08/03/2016,45.474,45.9398,44.842,45.158,19438795,19438795,,52.49763061218613
08/02/2016,45.874,45.974,44.28,45.44,19672160,19672160,,54.191910354195095
08/01/2016,47.1,47.326,45.876,46.002,20081420,20081420,,57.63403813823881
07/29/2016,46.14,47.056,46.048,46.958,15354065,15354065,,64.06128641977205
07/28/2016,45.59,46.152,45.32,46.122,12095295,12095295,,60.4828315239187
07/27/2016,45.868,46.672,45.384,45.698,14445035,14445035,,58.53858169183972
07/26/2016,45.538,46,45.06,45.902,17150210,17150210,,59.85423283611577
07/25/2016,44.454,46.278,44.2743,46.002,22453415,22453415,,60.47288190989906
07/22/2016,44.398,44.9,43.776,44.454,12898460,12898460,,53.575523640053746
07/21/2016,45.2,45.5694,43.82,44.1,22143255,22143255,,51.78911692427904
07/20/2016,45.294,45.96,45,45.672,12842490,12842490,,61.55632952601792
07/19/2016,45,45.82,44.95,45.052,15575325,15575325,,58.704036055529066
07/18/2016,43.928,45.418,43.66,45.25,17060275,17060275,,60.02468711493712
07/15/2016,44.504,44.54998,43.928,44.08,11171235,11171235,,54.39523198470493
07/14/2016,44.624,44.988,44.21,44.306,13379170,13379170,,55.804793020083444
07/13/2016,45.1,45.118,44.058,44.506,17835310,17835310,,57.0189622846904
07/12/2016,44.82,45.5,44.644,44.93,22880825,22880825,,59.57042735118805
07/11/2016,43.992,45.356,43.902,44.956,27149115,27149115,,59.722598324890676
07/08/2016,43.56,43.962,42.9,43.356,20373925,20373925,,52.83843317922856
07/07/2016,42.62,43.624,42.602,43.188,18060110,18060110,,52.039186219058905
07/06/2016,42,43.046,41.8,42.888,24599275,24599275,,50.652476956867964
07/05/2016,41.946,42.90882,41.6,42.796,25876725,25876725,,50.24280460494682
07/01/2016,41.228,43.648,41.2,43.3,26999755,26999755,,52.45815450671678
06/30/2016,42.594,42.69998,41.804,42.456,24215555,24215555,,48.95855242889572
06/29/2016,41.026,42.356,40.6,42.038,29974540,29974540,,47.17012481952521
06/28/2016,40.378,40.81,39.882,40.358,31062110,31062110,,39.22245422533259
06/27/2016,38.172,39.762,37.574,39.71,36101615,36101615,,35.76115589708439
06/24/2016,38.01,39.024,37.946,38.63,35132580,35132580,,29.552062028892813
06/23/2016,39.138,39.51,38.426,39.28,50653740,50653740,,31.239547983653377
06/22/2016,39.894,41.19,39.15,39.332,118712070,118712070,,31.372626687557926
06/21/2016,44.136,44.5138,43.762,43.922,22645025,22645025,,48.203523919694334
06/20/2016,43.9,44.75,43.646,43.94,17777355,17777355,,48.297877757730035
06/17/2016,43.562,43.998,42.9,43.094,15563100,15563100,,43.46858160538735
06/16/2016,43.484,43.608,42.7,43.586,12201295,12201295,,45.77766244491697
06/15/2016,43.39,44.38,43.026,43.54,14542610,14542610,,45.52644056106293
06/14/2016,43.776,44.44,42.506,42.992,17900835,17900835,,42.583696413871046
06/13/2016,43.9,45.154,43.532,43.574,20965110,20965110,,44.98001227843654
06/10/2016,45.478,45.594,43.68434,43.758,30133015,30133015,,45.73556523919305
06/09/2016,46.996,47.066,45.412,45.872,22460375,22460375,,55.72099277394581
06/08/2016,46.76,48.169,46.521,47.104,29859975,29859975,,63.18647338338168
06/07/2016,44.448,46.888,44.304,46.468,31067865,31067865,,60.65987392922651
06/06/2016,43.6,44.18,43.09,44.136,11247540,11247540,,48.66378895978772
06/03/2016,44,44.388,43.602,43.798,11144850,11144850,,46.46678635425897
06/02/2016,43.918,43.9818,43.422,43.792,10164160,10164160,,46.4289955254558
06/01/2016,44.296,44.48,43.378,43.912,14913475,14913475,,47.04577374555181
05/31/2016,44.608,44.94994,44.30002,44.646,13945010,13945010,,50.88515245159802
05/27/2016,44.998,45.186,44.15,44.608,18251360,18251360,,50.69170492741322
05/26/2016,44.1,45.052,43.81,45.024,20362120,20362120,,52.80596500683106
05/25/2016,43.582,44.272,43.302,43.916,15663075,15663075,,47.37781090143921
05/24/2016,43.32,43.748,43.036,43.582,15069215,15069215,,45.627286833706414
05/23/2016,43.974,44.52,43.172,43.244,25512395,25512395,,43.87276668310918
05/20/2016,43.398,44.11,43.27,44.056,45035380,45035380,,47.27583957637119
05/19/2016,42.724,43.358,41.46,43.042,34331605,34331605,,42.06491061134184
05/18/2016,41.83,43.062,41.55,42.234,28087595,28087595,,37.493850313511636
05/17/2016,41.81,41.96398,40.804,40.932,14217985,14217985,,29.126802830371922
05/16/2016,41.63,42.63,41.584,41.658,14746980,14746980,,31.29589397252477
05/13/2016,41.556,42.24,41.34,41.522,14113905,14113905,,30.39422344939161
05/12/2016,42.288,42.334,40.73144,41.456,18252375,18252375,,29.980121882796734
05/11/2016,41.518,43.096,41.21,41.792,25809320,25809320,,30.847672145139576
05/10/2016,41.51,41.894,41,41.738,20353085,20353085,,30.54774387093492
05/09/2016,43.144,43.23,41.36,41.784,23881915,23881915,,30.65290655306813
05/06/2016,42.174,43.274,41.622,42.986,28426185,28426185,,33.44672419250029
05/05/2016,45.692,45.728,41.958,42.306,56274135,56274135,,30.099972415912564
05/04/2016,46.058,46.892,44.08,44.512,43502295,43502295,,35.47365363267739
05/03/2016,47.472,47.782,46.324,46.464,21511110,21511110,,41.571740903053396
05/02/2016,48.3,48.638,46.964,48.36,19219675,19219675,,49.20002530989194
04/29/2016,49.628,49.686,47.562,48.152,27068935,27068935,,48.23235505519107
04/28/2016,49.97,50.686,49.488,49.542,12594950,12594950,,54.69783576585746
04/27/2016,50.55,51,49.88,50.294,16029040,16029040,,58.647207829554205
04/26/2016,50.41,51.146,49.878,50.748,16119195,16119195,,61.12122842091948
04/25/2016,50.602,51.476,50.152,50.364,18351740,18351740,,59.78895927166877
04/22/2016,49.778,50.8,49.142,50.75,18931635,18931635,,61.764517744788186
04/21/2016,49.798,50.18,49.382,49.658,13915295,13915295,,58.13022257135741
04/20/2016,49.252,50.732,48.3,49.994,25970255,25970255,,59.75294752264231
04/19/2016,50.624,50.87398,48.2502,49.474,31787630,31787630,,58.07090165500808
04/18/2016,50.446,51.662,50.332,50.776,21356810,21356810,,64.32088281432372
04/15/2016,50.262,50.92,49.824,50.902,18761830,18761830,,64.94903915356379
04/14/2016,50.6,51.3678,50.21002,50.372,20660925,20660925,,63.55900118320734
04/13/2016,49.702,51.1,49.466,50.906,24627975,24627975,,66.00809041595753
04/12/2016,49.9,50.36,48.726,49.564,28816040,28816040,,62.649555265253085
04/11/2016,50.2,51.798,49.06,49.984,45808465,45808465,,64.50162389133651
04/08/2016,52.1,52.164,49.60402,50.014,36819675,36819675,,64.62834512696588
04/07/2016,53.29,53.868,50.902,51.44,44280855,44280855,,70.76467741600456
04/06/2016,50.794,53.548,50.69,53.084,58527395,58527395,,78.77134296381027
04/05/2016,48.1,51.312,48,51.094,49743495,49743495,,75.67822076078039
04/04/2016,49.824,50.424,48.728,49.398,67376635,67376635,,72.50816934761392
04/01/2016,48.965,49.58,46.65,47.518,79987545,79987545,,68.24842478335493
03/31/2016,45.868,47.484,45.002,45.954,40064360,40064360,,63.93118706274548
03/30/2016,47.018,47.1,45.3,45.378,20164910,20164910,,62.17224172328256
03/29/2016,45.978,46.476,45.066,46.026,20071650,20071650,,65.50952266407181
03/28/2016,46.322,46.962,45,46.052,19628425,19628425,,65.64079818594865
03/24/2016,43.156,45.77754,43,45.55,24804500,24804500,,64.36036093148836
03/23/2016,46.474,46.946,44.406,44.516,24744205,24744205,,61.62512802251114
03/22/2016,47.442,47.798,46.5116,46.848,21579940,21579940,,73.42665112790077
03/21/2016,47.068,47.976,47,47.664,26539110,26539110,,78.2987008513973
03/18/2016,45.82,46.896,45.612,46.548,23558965,23558965,,76.30176886110944
03/17/2016,44.294,45.7,44,45.276,18914455,18914455,,73.74476304312257
03/16/2016,43.6,44.516,43.404,44.386,17583515,17583515,,71.76544813290924
03/15/2016,42.854,43.794,42.3,43.668,15902260,15902260,,70.07549078156981
03/14/2016,42.53,43.344,42.128,43.03,20328530,20328530,,68.52085249397472
03/11/2016,41.586,41.884,41.066,41.5,16715385,16715385,,64.40266755364837
03/10/2016,42,42.658,40.1342,41.036,25962615,25962615,,63.04108504880273
03/09/2016,40.904,41.87452,40.558,41.744,16042770,16042770,,66.65334548317017
03/08/2016,40.7,41.5,40.44,40.52,20893465,20893465,,63.27520049811339
03/07/2016,39.536,41.94,39.48,41.058,26685360,26685360,,66.00426754436872
03/04/2016,39.6,40.806,39.50002,40.208,32445290,32445290,,63.70788114226274
03/03/2016,37.656,39.484,36.844,39.148,24145090,24145090,,60.62818202442563
03/02/2016,36.746,37.704,36.3,37.668,24311980,24311980,,55.76106492883144
03/01/2016,38.85,39.18968,36.54,37.27,33560795,33560795,,54.35195397228436
02/29/2016,38.48,39.27,37.8444,38.386,22494985,22494985,,59.267275481210135
02/26/2016,37.74,38.4,37,38.068,30325585,30325585,,58.26870936138723
02/25/2016,35.73,37.70384,35.04,37.486,28753705,28753705,,56.45449814246305
02/24/2016,34.55,35.9,33.568,35.8,26978045,26978045,,50.6877534822608
02/23/2016,35.232,36.346,34.736,35.442,29921870,29921870,,49.365625039128744
02/22/2016,34.024,35.782,33.97,35.548,25300255,25300255,,49.73222711837831
02/19/2016,32.732,33.498,32.5,33.316,14796950,14796950,,41.1933591667643
02/18/2016,34.484,34.59,32.954,33.354,19437870,19437870,,41.304279310876446
02/17/2016,31.8,33.868,31.336,33.736,29125795,29125795,,42.36922842047111
02/16/2016,31.74,32.59,30.822,31.034,27968970,27968970,,30.6201285599043
02/12/2016,31,31.402,28.74,30.208,36178915,36178915,,26.35842488256348
02/11/2016,30.4,32.652,29.4,30.094,71261820,71261820,,25.77411224455375
02/10/2016,30.1,30.994,28.348,28.734,52032565,52032565,,18.62120056152709
02/09/2016,28.464,31.958,28.21,29.65,43258240,43258240,,19.815474106141835
02/08/2016,31.421,31.43,29.2,29.598,46564940,46564940,,19.5434667580658
02/05/2016,34.26,34.6,31.54884,32.52,47187955,47187955,,23.74672388167747
02/04/2016,34.14,35.196,33.398,35.066,21926830,21926830,,28.749459355811034
02/03/2016,36.718,36.788,34.036,34.696,39656810,39656810,,26.664603059440616
02/02/2016,38.484,38.624,36.046,36.556,28868185,28868185,,30.882848538791478
02/01/2016,37.752,39.904,36.55,39.388,26488195,26488195,,39.78016210952774
01/29/2016,37.99,38.748,37.616,38.24,14261445,14261445,,32.45535061247446
01/28/2016,38.158,38.256,36.482,37.94,22963770,22963770,,30.401097541318357
01/27/2016,38.476,38.652,37.154,37.614,18086105,18086105,,28.197594526009844
01/26/2016,39.34,39.564,37.776,38.712,24820900,24820900,,31.29649015723696
01/25/2016,40.012,40.714,39.176,39.276,13493695,13493695,,33.02776557440071
01/22/2016,40.9601,41.1,39.806,40.51,15620275,15620275,,37.20970921839539
01/21/2016,40.31,40.646,39.004,39.994,15830795,15830795,,33.963056746489336
01/20/2016,39.88,40.256,38.25,39.74,29193040,29193040,,32.36454038308406
01/19/2016,41.742,42.094,40.156,40.944,20193380,20193380,,36.22408071760172
01/15/2016,39.794,41.014,39.45,40.998,27893200,27893200,,36.404884866293905
01/14/2016,40.442,42,38.676,41.236,32453705,32453705,,37.16404342267846
01/13/2016,42.402,42.53,40,40.062,20632080,20632080,,30.528340087536193
01/12/2016,42.32,42.7479,41.062,41.994,15459585,15459585,,36.402798671505096
01/11/2016,42.802,42.89,40.6,41.57,20457110,20457110,,33.80712587817653
01/08/2016,43.572,44.088,42.154,42.2,18140290,18140290,,35.82447854980874
01/07/2016,42.838,43.688,42.734,43.13,17771255,17771255,,39.015810066733465
01/06/2016,44,44.01,43.196,43.808,18895640,18895640,,41.51965753266541
01/05/2016,45.272,45.378,44,44.686,15933760,15933760,,44.99165454565327
01/04/2016,46.144,46.276,43.8,44.682,34135730,34135730,,44.97218801235263
12/31/2015,47.702,48.69,47.674,48.002,13575190,13575190,,61.83808671371409
12/30/2015,47.32,48.7268,47.13414,47.618,18489605,18489605,,60.236468974628146
12/29/2015,46.012,47.544,45.9094,47.438,12031450,12031450,,59.49656183591516
12/28/2015,46.298,46.396,45.108,45.79,9506520,9506520,,51.885020746520624
12/24/2015,46.112,46.376,45.656,46.114,3551385,3551385,,53.72828149606755
12/23/2015,46.436,46.69,45.626,45.94,7774895,7774895,,52.89374973422433
12/22/2015,46.998,47.31,45.926,45.99,9807475,9807475,,53.149527459943414
12/21/2015,46.338,47.166,46.216,46.512,9765870,9765870,,55.763646410552944
12/18/2015,46.578,47.18,45.858,46.092,15070850,15070850,,54.0760875799778
12/17/2015,46.788,47.552,45.96298,46.678,16493190,16493190,,56.88774199145252
12/16/2015,44.42,46.976,44.146,46.902,25521705,25521705,,57.957365730970835
12/15/2015,44.364,44.444,43.6,44.218,11222120,11222120,,46.83529814709726
12/14/2015,43.502,44.184,42.974,43.716,14157590,14157590,,44.27505148807245
12/11/2015,45.048,45.15,43.328,43.404,16343630,16343630,,42.682053445853036
12/10/2015,44.942,45.698,44.728,45.414,10358460,10358460,,51.486833930470276
12/09/2015,45.34,45.5,44.144,44.904,15288765,15288765,,49.00849623458935
12/08/2015,45.504,45.76,44.84,45.344,13438180,13438180,,51.099803826252774
12/07/2015,45.54,47.126,45.23,46.226,15721115,15721115,,55.50879866759071
12/04/2015,46.492,46.654,45.532,46.076,12868015,12868015,,54.89420125698252
12/03/2015,47.096,47.49,46,46.542,14697820,14697820,,57.17251683105866
12/02/2015,47.4,47.72,46.246,46.398,14907340,14907340,,56.656332332094195
12/01/2015,46.212,47.6,46.21,47.438,18669775,18669775,,61.638528601838985
11/30/2015,46.358,46.856,45.816,46.052,13299065,13299065,,56.95418773215003
11/27/2015,46.212,46.45,45.402,46.322,9746765,9746765,,58.240644682711874
11/25/2015,44.268,46.165,44.075,45.928,19953895,19953895,,56.92217190172874
11/24/2015,43.074,44.2,43,43.65,12401465,12401465,,48.12974952658109
11/23/2015,43.47,43.836,42.93596,43.55,12630995,12630995,,47.694575393556306
11/20/2015,44.698,45,42.716,44.002,22003610,22003610,,49.43532320138411
11/19/2015,44.108,45.238,44.06,44.36,12521875,12521875,,50.7989047869983
11/18/2015,42.9,44.276,42.504,44.214,14059500,14059500,,50.279550232914104
11/17/2015,43.04,43.2,42.28,42.8,10743395,10743395,,45.064557980980226
11/16/2015,41.218,42.996,41.16,42.862,14626975,14626975,,45.257830428540494
11/13/2015,42.59,42.598,41.304,41.438,17151635,17151635,,39.74657993954674
11/12/2015,43.57,43.8,42.532,42.588,14579500,14579500,,42.992388376463246
11/11/2015,43.554,43.896,42.726,43.816,16739030,16739030,,46.78032019204639
11/10/2015,44.696,44.74,43.216,43.3,23085035,23085035,,44.8856125040084
11/09/2015,46.598,46.598,44.862,45.066,19254300,19254300,,50.6119857402276
11/06/2015,46.14,46.6718,45.9,46.472,12226465,12226465,,55.882570583286714
11/05/2015,46.116,46.91686,45.838,46.354,22484215,22484215,,55.52160437417603
11/04/2015,45.4,46.548,45.04,46.326,63631830,63631830,,55.44127387678552
11/03/2015,42.77,42.888,41.55,41.67,41662430,41662430,,38.20986743130729
11/02/2015,41.784,43.16,41.444,42.758,19639720,19639720,,41.70977915693446
10/30/2015,42.08,42.326,40.778,41.386,22194505,22194505,,34.70666972495207
10/29/2015,42.35,42.74962,42.128,42.326,9025160,9025160,,37.57896501208699
10/28/2015,42.262,42.69,41.66,42.592,13642965,13642965,,38.414334396896905
10/27/2015,42.968,43.42,41.502,42.07,17597245,17597245,,35.81431802210853
10/26/2015,42.276,43.176,42,43.052,16957190,16957190,,38.665864606850306
10/23/2015,43,43.07,41.538,41.818,21177310,21177310,,32.383941361721845
10/22/2015,42.312,43.15,41.88,42.344,14125795,14125795,,33.7522333832775
10/21/2015,42.398,42.962,41.76,42.018,20917355,20917355,,32.10119023170533
10/20/2015,45.544,45.72,40.4,42.606,74500235,74500235,,33.499490452682664
10/19/2015,45.3,46.23,44.988,45.62,12539475,12539475,,42.261543651584944
10/16/2015,44.608,46.0961,44.574,45.402,21672465,21672465,,41.22911880174085
10/15/2015,43.286,44.346,42.74,44.262,14221165,14221165,,35.64099137936748
10/14/2015,44.134,44.19,43.086,43.376,15522230,15522230,,30.899329913063873
10/13/2015,42.656,44.5044,42.226,43.85,25857675,25857675,,32.07320951485869
10/12/2015,44.598,44.6,43.054,43.116,19181515,19181515,,28.148157285654285
10/09/2015,44.186,44.874,43.672,44.138,30791850,30791850,,30.420878972345534
10/08/2015,46.016,46.144,44.262,45.344,30666080,30666080,,33.37351538215633
10/07/2015,47.326,47.54,45.824,46.392,34069795,34069795,,36.20940195247335
10/06/2015,48,48.606,47.116,48.292,26179485,26179485,,42.25391777080329
10/05/2015,49.768,49.968,48.826,49.23,18449325,18449325,,45.755357660602904
10/02/2015,47.12,49.54,46.986,49.514,22119910,22119910,,46.846773353810924
10/01/2015,49.502,49.7,47.426,47.976,22864820,22864820,,39.60201315648727
09/30/2015,50.4,50.48,48.468,49.68,24647910,24647910,,46.06086015732929
09/29/2015,50.092,50.946,49.092,49.33,18515770,18515770,,44.3291329135272
09/28/2015,51.47,51.958,49.322,49.686,24505285,24505285,,45.71536166760847
09/25/2015,53.322,53.382,51.23,51.382,18866960,18866960,,53.05477428830861
09/24/2015,51.906,52.69,51.242,52.624,17240955,17240955,,59.5566803638588
09/23/2015,52.39,52.416,51.51676,52.212,13003890,13003890,,57.97008694427846
09/22/2015,51.806,52.53,51.174,52.188,18321765,18321765,,57.880709229803884
09/21/2015,52.796,54.314,51.16,52.84,30600775,30600775,,61.16167575935282
09/18/2015,51.592,52.764,51.5,52.124,18815320,18815320,,58.77898674675396
09/17/2015,52.792,53.1,52.138,52.414,17929060,17929060,,60.16723529250435
09/16/2015,50.608,52.576,50.576,52.45,22085405,22085405,,60.33148665413307
09/15/2015,50.55,50.92,49.9,50.714,14667330,14667330,,54.80713474462495
09/14/2015,50.22,50.85,49.934,50.638,14454255,14454255,,54.54982861959022
09/11/2015,49.528,50.048,48.946,50.048,11754220,11754220,,52.604602213728505
09/10/2015,49.446,50.14462,49.066,49.696,13545120,13545120,,51.45354171322138
09/09/2015,50.41,50.85,49.6606,49.782,16953940,16953940,,51.73860929639631
09/08/2015,49.01,49.832,48.81,49.634,15691155,15691155,,51.307514196074344
09/04/2015,48.178,48.818,47.64,48.386,18445765,18445765,,47.64572271631291
09/03/2015,50.412,50.416,49,49.114,20973860,20973860,,49.66896981595138
09/02/2015,49.06,49.576,47.956,49.538,23145870,23145870,,50.83645137276721
09/01/2015,48.068,49.2,47.394,47.726,27273825,27273825,,45.778892927349304
08/31/2015,49.124,50.99,49.102,49.812,23501160,23501160,,51.435149794329725
08/28/2015,48.372,50.29,48.314,49.696,27568365,27568365,,51.123314992371505
08/27/2015,46.2,48.95,46.162,48.598,38279795,38279795,,48.19988341499569
08/26/2015,45.586,45.6,43.102,44.968,24815210,24815210,,36.54931523306523
08/25/2015,46.104,46.18,43.824,44.006,21636470,21636470,,32.83169954811382
08/24/2015,40.558,46.28,39,43.774,47907925,47907925,,31.938688730450842
08/21/2015,47.2,48.75998,46.102,46.154,32951170,32951170,,36.570215378620034
08/20/2015,50.412,50.912,48.38,48.436,24528785,24528785,,41.99179047536951
08/19/2015,52.066,52.13,51.004,51.05,18021410,18021410,,49.85311058131152
08/18/2015,51.076,52.19,50.71202,52.144,20975175,20975175,,53.7647204713259
08/17/2015,51.112,51.318,50.102,50.998,35883450,35883450,,49.944411786769
08/14/2015,49.448,49.586,48.354,48.63,21824050,21824050,,40.51344581421667
08/13/2015,47.972,49.296,47.824,48.502,23445910,23445910,,39.94551868190706
08/12/2015,47,47.954,46.548,47.634,18695785,18695785,,36.104286104023366
08/11/2015,47.43,47.86,46.888,47.474,21324695,21324695,,35.39700277025593
08/10/2015,47.63,48.594,47.21,48.228,20929300,20929300,,37.19884967368626
08/07/2015,48.716,48.746,47.678,48.502,25366950,25366950,,37.848979522874025
08/06/2015,49.908,51,47.224,49.226,73118770,73118770,,39.54473237731106
08/05/2015,52.716,54.2,52.08,54.026,31071595,31071595,,54.60624946060945
08/04/2015,52.002,53.344,51.668,53.256,11762650,11762650,,51.87597153779363
08/03/2015,53.258,53.34198,51.414,51.998,12767370,12767370,,47.043916386934356
07/31/2015,53.52,53.87198,53.0246,53.23,11112760,11112760,,51.77110254025189
07/30/2015,52.538,53.388,52.422,53.358,10172800,10172800,,52.277897075525814
07/29/2015,52.854,53.578,52.4,52.764,13950475,13950475,,50.17618469664441
07/28/2015,51.15,53.08,50.36746,52.964,19479040,19479040,,50.87672270659801
07/27/2015,52.486,52.88642,50.158,50.602,23470960,23470960,,41.99578468374862
07/24/2015,53.476,54.218,52.784,53.082,14182490,14182490,,50.981966298760106
07/23/2015,53.93,53.98,53.054,53.44,11136195,11136195,,52.4874341883825
07/22/2015,52.254,53.888,52.172,53.574,15524800,15524800,,53.03172089054316
07/21/2015,54.01,54.7,53.31,53.354,30543430,30543430,,52.27727020458731
07/20/2015,55,57.33,54.508,56.452,24892270,24892270,,66.1770395573499
07/17/2015,54.5,55.108,53.65,54.932,25020495,25020495,,61.515149989956576
07/16/2015,52.844,53.44,52.632,53.336,8079805,8079805,,55.54038738933637
07/15/2015,53.348,53.498,52.416,52.628,10108105,10108105,,52.50290632654855
07/14/2015,52.42,53.19798,52.102,53.13,9538205,9538205,,54.97579877907448
07/13/2015,52.45,52.51,51.21,52.432,14801595,14801595,,52.060504746836436
07/10/2015,52.444,52.6,51.564,51.83,13054290,13054290,,49.43863239040401
07/09/2015,51.816,52.59,51.358,51.584,16670385,16670385,,48.36711704557323
07/08/2015,51.864,52.16,50.862,50.992,31105385,31105385,,45.80040257306206
07/07/2015,55,55.04,52.154,53.576,30525630,30525630,,57.35679161738232
07/06/2015,55.776,56.338,55.26,55.944,20609665,20609665,,73.03922816743815
07/02/2015,56.039,56.49,54.662,56.004,35819650,35819650,,73.51213171792506
07/01/2015,54.222,54.524,53.57006,53.83,10506120,10506120,,66.13492295559435
06/30/2015,52.96,54.184,52.8,53.652,15434675,15434675,,65.40232145529032
06/29/2015,52.39,53.19,52.14,52.404,17394545,17394545,,59.730814319381324
06/26/2015,53.778,53.822,53.2,53.418,19192170,19192170,,68.16075685283198
06/25/2015,53.29,54.282,53.05,53.758,14246020,14246020,,71.29355737599626
06/24/2015,53.396,53.47,52.744,53.034,12061465,12061465,,68.4238873097645
06/23/2015,52.064,53.6,51.714,53.534,19354090,19354090,,73.11073102224613
06/22/2015,52.43,52.88,51.138,51.958,22805395,22805395,,66.36817258405702
06/19/2015,52.48,52.76,52.02,52.502,12315065,12315065,,72.16848397194435
06/18/2015,52.4,52.692,52.004,52.378,13913515,13913515,,71.64394795229323
06/17/2015,50.434,52.872,50.404,52.082,27564600,27564600,,70.40770911682773
06/16/2015,50.026,50.688,49.819,50.624,9923390,9923390,,63.03709142417667
06/15/2015,49.94,50.256,49.202,50.076,10930875,10930875,,59.5180438399991
06/12/2015,50.042,50.692,50.042,50.138,7111675,7111675,,60.11935569543281
06/11/2015,50.652,50.874,50.086,50.282,10220290,10220290,,61.45847419808056
06/10/2015,50.38,50.8,49.7,50.14,17272265,17272265,,60.65601264515783
06/09/2015,51.08,51.548,50.828,51.2,13055730,13055730,,70.88637277216999
06/08/2015,50.17,51.75,50.062,51.258,25084985,25084985,,71.49908278814767
06/05/2015,49.2,49.94,49.136,49.828,15110130,15110130,,64.4677370436294
06/04/2015,49.5,49.86,49.142,49.184,12268075,12268075,,60.38024889603487
06/03/2015,49.64,50.144,49.402,49.798,8907525,8907525,,67.22683588519396
