Date,Open,High,Low,Close,Volume
09/01/2011,13.779285,13.833567,13.597142,13.608214,343576100
08/31/2011,13.948928,14.002857,13.637857,13.743928,522648336
08/30/2011,13.866071,13.994285,13.793214,13.928214,417561060
08/29/2011,13.863571,13.982142,13.857142,13.9275,404846176
08/26/2011,13.256071,13.707142,13.242885,13.699285,641172924
08/25/2011,13.038571,13.408928,13.035714,13.347142,871046288
08/24/2011,13.338214,13.534285,13.235714,13.435,593504324
08/23/2011,12.867857,13.344285,12.75,13.342857,656555844
08/22/2011,13.018214,13.031428,12.681785,12.73,534889656
08/19/2011,12.934642,13.107142,12.714285,12.715357000000001,775751004
08/18/2011,13.244285,13.308928,12.906071,13.073214,850909136
08/17/2011,13.653928,13.732857,13.5,13.587142,440554016
08/16/2011,13.625714,13.691785,13.430714,13.588571,498759240
08/15/2011,13.558214,13.748928,13.503214,13.693214,460305832
08/12/2011,13.5025,13.558571,13.365357,13.463928,528725848
08/11/2011,13.232857,13.408928,13.025714,13.346428,741705692
08/10/2011,13.255357,13.380357,12.946428000000001,12.988928,878192392
08/09/2011,12.903571,13.378928,12.678571,13.3575,1082026848
08/08/2011,12.9175,13.134642,12.607857,12.614642,1143106244
08/05/2011,13.587142,13.696428000000001,12.948928,13.343571,1203795404
08/04/2011,13.9075,13.975714,13.476785,13.4775,870623516
08/03/2011,13.963571,14.055357,13.651428,14.020357,739096092
08/02/2011,14.201785,14.210714,13.869642,13.889642,639175152
08/01/2011,14.206428,14.267857,14.013214,14.169642,611585772
